event_id,event_date,event_type,title,source,source_url,summary,status,confidence,note
evt_20260629_15486308,20260629,news,港股收盘 | 科技指数涨超3% 科技医药股表现居前,财联社,,,active,0.6,ingested from tushare news
evt_20260629_77972cd5,20260629,news,“557+54” 2026年医保商保“双目录”初审名单公布 多款核药、CAR-T疗法上榜,财联社,,,active,0.6,ingested from tushare news
evt_20260629_03eb5dc1,20260629,news,氧化锆的“断供时刻”：从陶瓷原料到战略金属的全线蜕变,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_ea950895,20260629,news,韩国全力打造新的半导体集群！三星和SK海力士将斥重金布局存储产业,财联社,,,active,0.6,ingested from tushare news
evt_20260629_8cc1853f,20260629,news,西安至十堰高铁6月30日开通运营,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_ea711b6d,20260629,news,第八届上海国际邮轮船舶修造论坛在沪开幕 ，首次采购需求说明会打通国产配套堵点,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_c925d2c7,20260629,news,产研锚定规范赛道 科研撬动中国宠业——山东省农科院宠物创新研究院“宠业”探索样本解析,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_05c6ad0d,20260629,news,机器人造机器人：卡诺普如何成为自己的“头号用户”？,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_94e3e18e,20260629,news,港股收评：恒指、恒科大举反弹，创新药、半导体爆发,凤凰财经,,,active,0.6,ingested from tushare news
evt_20260629_63595c7b,20260629,news,沪指涨超1%，科创50暴涨超4%再创新高，半导体、创新药大爆发，恒科指大涨超3%，科网股集体反攻,华尔街见闻,,,active,0.6,ingested from tushare news
evt_20260629_6dfd2a2e,20260629,news,年中盘点|站在“光”里，走进“芯”里，“存”在“PCB”里，AI上游材料通胀行情“星光璀璨”…… 一文看懂2026年上半年A股热炒题材,财联社,,,active,0.6,ingested from tushare news
evt_20260629_d5adc744,20260629,news,创始人不喝自己家饮料？造谣者被刑拘！东鹏饮料午后涨停,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_abb9132b,20260629,news,特朗普两大核心赌注即将迎来高院裁决，白宫或再遇阻,财联社,,,active,0.6,ingested from tushare news
evt_20260629_5bbebd28,20260629,news,合计逾4800万亿韩元！三星、SK海力士相继宣布投资计划：从HBM、数据中心到人形机器人,华尔街见闻,,,active,0.6,ingested from tushare news
evt_20260629_3d9c6233,20260629,news,平安银行汽车消费金融中心又有两分中心被罚！年内已有4个分中心被罚,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_2789ba5b,20260629,news,山东未名生物医药股份有限公司及两高管被警示，因前期会计差错,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_382b9731,20260629,news,必吃榜十周年：264城4279家餐厅，15.5亿条美食评价背后的真实信任关系,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_1d57e0e5,20260629,news,前5个月汽车行业利润率仅3.4%！上游涨价挤压，下游竞争加剧，有车企喊出“不追求暴利，但必须有利润”,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_ea2dd27b,20260629,news,AI驱动全球模拟芯片结构性复苏，为什么这轮国产替代比以往更值得关注？,华尔街见闻,,,active,0.6,ingested from tushare news
evt_20260629_a26721b7,20260629,news,陈勤显挂帅，索菲亚布局岩板瓷砖,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_bfb6f1e4,20260629,news,台积电携手华邦供应DRAM晶圆，不再只靠三星海力士美光,华尔街见闻,,,active,0.6,ingested from tushare news
evt_20260629_c87f2c21,20260629,news,RAL-2026 | 室内导航 “推绕自如” 破障碍！NAMO：非抓取移动操作助力机器人交互式导航,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_aa62b78f,20260629,news,6月29日美元兑俄罗斯卢布短线走低 最新报78.3500,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_da7d8cf1,20260629,news,莱尔科技控股股东3个月套现1.65亿元 A股3募资共6亿元,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_3f5a9958,20260629,news,券商观点|新消费行业周报：岭南控股筹划重大资产重组暂时停牌；淘天618美妆GMV同比增长4%,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_6d6fa0f1,20260629,news,独家：中国电信集团政企部新任副总刘勇已到任 不再担任另一部门副总,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_5c54bbbd,20260629,news,【艺恩观察】从 $38B 到 $7T：读懂具身市场的三套口径,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_9a1480b8,20260629,news,“我国第二代静止轨道气象卫星实现单星能力全球最强” 入选2025年度遥感领域十大事件,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_ebaf79f6,20260629,news,沪电股份：新建人工智能芯片配套高端印制电路板扩产项目，预期在2026年下半年开始试产,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_cb8a1f13,20260629,news,新华社消息丨聚焦农家书屋改革 三部门联合发文,新华网,,,active,0.6,ingested from tushare news
evt_20260629_481aaefc,20260629,news,国家能源局：1~5月全国电力市场交易电量同比增长24.8%,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_6fe32fe9,20260629,news,e企同心·党建大课堂┃“人工智能应用伦理安全指引”专场宣讲会举办,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_c701788c,20260629,news,基层一线党旗红丨马背医生吾哈斯,新华网,,,active,0.6,ingested from tushare news
evt_20260629_8c4b6722,20260629,news,国家能源局：2026年1—5月全国电力市场交易电量同比增长24.8%,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_f3465a41,20260629,news,备货欧洲的商家赚翻了：速卖通上移动空调全面售罄、制冰机年同比涨10倍,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_7d8a0534,20260629,news,2026年1-5月全国电力市场交易电量同比增长24.8%,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_192cb4cb,20260629,news,*ST天宜跌8.25% 2019年IPO某券商保荐A股累募33亿,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_d366ffa2,20260629,news,国际创新创业创意生态大会在渝开幕 “满天星”挑战赛赋能AI产业新生态,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_13570d86,20260629,news,聚焦关键核心技术攻关 2026年全国射频微波技术与产业发展应用大会在蓉举行,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_7a673968,20260629,news,美元陷入僵局欧央行决议定调,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_7dd4be03,20260629,news,美的回应在欧洲被疯抢,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_5b05b4c0,20260629,news,哪家建筑机器人更专业？从技术硬实力到工地落地全对比,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_d5a79248,20260629,news,A股现“喝酒吃药”行情：反弹还是反转？,财联社,,,active,0.6,ingested from tushare news
evt_20260629_0b82792f,20260629,news,隔夜逆回购“首秀”3000亿元，未披露操作利率，淡化货币政策信号意义,财联社,,,active,0.6,ingested from tushare news
evt_20260629_d8293b27,20260629,news,软件研发范式变革与价值重塑对话在南京阿里中心成功举办,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_9c25b78d,20260629,news,打通数字版权流通壁垒 赋能教育优质均衡发展 ——教育资源数字版权交易平台在北京正式发布,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_33d0a483,20260629,news,北京通州智算中心建设一线探访：金刚光伏北京通州算力项目加快推进,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_80d11d0a,20260629,news,苹果，向长鑫投下一张信任票？,华尔街见闻,,,active,0.6,ingested from tushare news
evt_20260629_ffb2295e,20260629,news,华工科技一季度高端光模块出口同比暴涨13974%，机床ETF华夏(159663)备受关注,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_984bcc85,20260629,news,聚焦北方地区极端天气防御能力建设·雷达篇 新一代天气雷达业务软件再升级 ROSE3.1版在北方地区启动试点运行,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_20932e51,20260629,news,FIFA告别独家买断模式：以流媒体订阅重构足球游戏商业版图,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_21949ecc,20260629,news,港股IPO前夜，博瑞医药主心骨出事了,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_ac396120,20260629,news,"Switch交换芯片：AI组网革新的""第三核心硬件""，国产替代能否破局？",华尔街见闻,,,active,0.6,ingested from tushare news
evt_20260629_4f7e288c,20260629,news,天通股份实控人方一个月套现6.5亿 4月初5高管被警示,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_6f865171,20260629,news,PriceSeek提醒：石家庄白龙化工苯酐报价下跌400元/吨,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_619221a7,20260629,news,飞龙股份控股股东方拟套现5亿 控股股东此前套现7.2亿,新浪财经,,,active,0.6,ingested from tushare news
evt_20260629_6ba86304,20260629,news,农业农村部：6月29日“农产品批发价格200指数”比上周五下降0.62个点,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_b23664b2,20260629,news,工信部公开征求《航空后舱机载互联网通信 系统总体技术要求》等4项通信行业标准报批意见,同花顺,,,active,0.6,ingested from tushare news
evt_20260629_319e6f7f,20260629,news,王沪宁出席建设强大国内市场调研协商座谈会,cctv,,央视网消息（新闻联播）：建设强大国内市场调研协商座谈会6月29日在京召开，就有关民主党派中央、无党派人士开展的重点考察调研成果进行协商。中共中央政治局常委、全国政协主席王沪宁出席并讲话。他表示，建设强大国内市场是以习近平同志为核心的中共中央着眼中国式现代化全局作出的重大决策。我们要深入学习贯彻习近平总书记关于建设强大国内市场的重要论述和中共二十届四中全会重要部署，提高围绕中心、服务大局的政治站位，,active,0.6,ingested from tushare news
evt_20260629_5115b843,20260629,news,各地举行活动庆祝建党105周年,cctv,,央视网消息（新闻联播）：“七一”前夕，各地开展形式多样的活动庆祝建党105周年，进一步坚定广大党员干部理想信念，厚植为民情怀。海南海口举行千名新党员集体宣誓仪式，全体党员整齐列队，面向党旗，庄严宣誓。大家将传承革命精神，以实际行动践行共产党员的初心使命。江西瑞金新党员的主题党课是参观中央红军长征决策和出发历史展览，100多名新党员通过聆听讲解、观摩展陈，感悟伟大的长征精神，赓续红色血脉。湖南常德的,active,0.6,ingested from tushare news
evt_20260629_f2472981,20260629,news,习近平会见白俄罗斯总统,cctv,,央视网消息（新闻联播）：6月29日上午，国家主席习近平在北京钓鱼台国宾馆会见白俄罗斯总统卢卡申科。习近平指出，中国和白俄罗斯是相互信任支持的真朋友，是共同发展繁荣的好伙伴，是全天候全面战略伙伴。中白关系经受了国际风云考验，近年来实现跨越式发展，进入历史最好时期。双方政治互信坚如磐石，高质量共建“一带一路”成果丰硕，重点合作项目扎实推进，多边协作富有成效。事实证明，深化中白全天候、全方位合作顺应历史,active,0.6,ingested from tushare news
evt_20260629_9d3b3aeb,20260629,news,【党旗在基层一线高高飘扬】山海之间的家国坚守,cctv,,央视网消息（新闻联播）：在中国国家博物馆，两件藏品格外引人瞩目，一件是来自开山岛的国旗，另一件则是来自帕米尔高原的山石。这两件分别来自海之角和高山之巅的藏品，见证着守岛戍边的共产党员几十年如一日的信仰与忠诚。让我们通过这两件珍贵的藏品感受山海之间的家国坚守。这面边缘磨损、已经褪色的国旗，开山岛守岛人王继才曾经每天把它升起在祖国海疆上空。1986年，26岁的王继才承担起守卫开山岛的责任。他和妻子在岛,active,0.6,ingested from tushare news
evt_20260629_fb53f781,20260629,news,【伟大征程】以人民为中心 持续增进民生福祉,cctv,,央视网消息（新闻联播）：为中国人民谋幸福、为中华民族谋复兴是中国共产党不变的初心使命。习近平总书记指出，中国式现代化，民生为大。党和政府的一切工作，都是为了老百姓过上更加幸福的生活。党的十八大以来，从打赢人类历史上规模最大的脱贫攻坚战到持续织密覆盖全民、统筹城乡、公平统一、安全规范、可持续的多层次社会保障体系，中国共产党牢记初心使命，将“人民”二字镌刻在强国建设、民族复兴的新征程上，为实现人民对美,active,0.6,ingested from tushare news
evt_20260629_c8dd0d81,20260629,news,2025年我国文化及相关产业营业收入规模突破20万亿元,cctv,,央视网消息（新闻联播）：国家统计局今天（6月29日）发布的数据显示，2025年，我国文化及相关产业蓬勃发展，全年实现营业收入208254亿元，再创历史新高；实现利润总额19034亿元，盈利能力稳步提升。文化新业态行业持续发挥引领作用。2025年，以互联网广告服务、数字出版等行业为代表的文化新业态行业营业收入同比实现两位数增长，对文化产业营业收入增长的贡献率达59.7%，比上年提高1.8个百分点。文,active,0.6,ingested from tushare news
evt_20260628_f6822788,20260628,news,美国和伊朗分别打击对方目标 互指对方违反停火承诺,cctv,,央视网消息（新闻联播）：美国中央司令部27日称，美军对伊朗在霍尔木兹海峡及其附近地区的多个军事目标实施打击，以回应伊朗持续对商船发动无人机袭击。美国总统特朗普27日在社交媒体发文，指责伊朗再次违反停火承诺。伊朗伊斯兰革命卫队今天（6月28日）发表声明称，使用导弹和无人机摧毁了位于科威特和巴林的多处美军目标，以回应美国的侵略行径。伊朗伊斯兰革命卫队方面还称，伊朗在霍尔木兹海峡对相关船只进行的是警告性,active,0.6,ingested from tushare news
evt_20260629_a210ebea,20260629,announcement,300137.SZ 关于实际控制人与其一致行动人到期解除一致行动关系暨权益变动的提示性公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_50edbbca,20260629,announcement,301168.SZ 关于持股5%以上股东、实际控制人之一部分股份质押的公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_d05d9ab5,20260629,announcement,920149.BJ 关于控股子公司完成工商变更登记并取得营业执照的公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_034ca18f,20260629,announcement,603979.SH 中国银河证券股份有限公司关于金诚信矿业管理股份有限公司向不特定对象发行可转换公司债券受托管理事务报告（2025年度）,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_1c8f2608,20260629,announcement,002302.SZ 002302西部建设投资者关系管理信息20260629,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_b9fa6a6f,20260629,announcement,002463.SZ 2026年6月29日投资者关系活动记录表,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_ad7d3dc1,20260629,announcement,002507.SZ 002507涪陵榨菜投资者关系管理信息20260629,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_b3e0ba16,20260629,announcement,300401.SZ 浙江花园生物医药股份有限公司向不特定对象发行可转换公司债券受托管理事务报告（2025年度）,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_ce4d08b9,20260629,announcement,300406.SZ 中国国际金融股份有限公司关于北京九强生物技术股份有限公司可转换公司债券受托管理事务报告（2025年度）,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_28ccd517,20260629,announcement,300449.SZ 关于公司募集资金专户部分资金解除冻结的公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_45ada09f,20260629,announcement,300553.SZ 杭州集智机电股份有限公司2024年向不特定对象发行可转换公司债券受托管理事务报告（2025年度）,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_cc9a7364,20260629,announcement,300708.SZ 董事会薪酬与考核委员会关于2025年限制性股票激励计划预留授予激励对象名单公示及审核情况的说明,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_44e39c3f,20260629,announcement,300800.SZ 关于注销部分募集资金专项账户的公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_ac2aa774,20260629,announcement,300985.SZ 关于控股股东、实际控制人及其一致行动人部分股份解除质押的公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_1cb97d41,20260629,announcement,301529.SZ 2026年度向特定对象发行A股股票募集说明书（修订稿）,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_76e0b4f9,20260629,announcement,301529.SZ 上海市锦天城律师事务所关于芜湖福赛科技股份有限公司2026年度向特定对象发行A股股票的补充法律意见书（一）,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_b10bfee7,20260629,announcement,301172.SZ 关于2025年股票期权激励计划部分股票期权注销完成的公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_607b9232,20260629,announcement,301396.SZ 关于对外担保的进展公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_e9c67e4c,20260629,announcement,301017.SZ 漱玉平民大药房连锁股份有限公司相关债券2026年跟踪评级报告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_5bb2ffcd,20260629,announcement,301017.SZ 关于调剂担保额度暨为全资子公司提供担保的进展公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_9c3bb4af,20260629,announcement,301601.SZ 关于使用部分闲置募集资金进行现金管理的进展公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_fcc750a1,20260629,announcement,000983.SZ 山西焦煤能源集团股份有限公司2026年度跟踪评级报告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_9d3daaf0,20260629,announcement,300195.SZ 关于独立董事取得独立董事培训证明的公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_217a82d5,20260629,announcement,300195.SZ 关于为全资子公司提供担保的进展公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_79349941,20260629,announcement,300837.SZ 浙矿重工股份有限公司相关债券2026年跟踪评级报告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_602d1c7a,20260629,announcement,301062.SZ 上海艾录包装股份有限公司向不特定对象发行可转换公司债券2026年跟踪评级报告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_65731005,20260629,announcement,301122.SZ 关于对子公司担保进展公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_cf85fe70,20260629,announcement,301122.SZ 关于使用部分闲置自有资金进行现金管理的公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_4c824b30,20260629,announcement,301331.SZ 关于控股股东部分股份解除质押的公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_475548fc,20260629,announcement,301529.SZ 中信建投证券股份有限公司关于芜湖福赛科技股份有限公司向特定对象发行股票之发行保荐书（修订稿）,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_a0b00473,20260629,announcement,301529.SZ 容诚会计师事务所（特殊普通合伙）关于对芜湖福赛科技股份有限公司申请向特定对象发行股票审核问询函的回复（修订稿）,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_23399fd8,20260629,announcement,301529.SZ 芜湖福赛科技股份有限公司与中信建投证券股份有限公司关于芜湖福赛科技股份有限公司申请向特定对象发行股票的审核问询函之回复（修订稿）,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_66861aaa,20260629,announcement,301529.SZ 中信建投证券股份有限公司关于芜湖福赛科技股份有限公司向特定对象发行股票之上市保荐书（修订稿）,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_7c620522,20260629,announcement,301529.SZ 关于2026年度向特定对象发行股票的审核问询函回复及募集说明书等申请文件更新的提示性公告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_45be37d5,20260629,announcement,002700.SZ 万憬能源投资者关系管理信息20260629,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_e654b287,20260629,announcement,002761.SZ 2023年浙江省建设投资集团股份有限公司向不特定对象发行可转换公司债券2026年度跟踪评级报告,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_b81bf492,20260629,announcement,000404.SZ 2026年6月26日投资者关系活动记录表（2026-04）,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_cc0d7cf5,20260629,announcement,002833.SZ 2026年6月26日投资者关系活动记录表,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_6962670a,20260629,announcement,300040.SZ 300040九洲集团投资者关系管理信息2026-003,tushare_anns_d,,,active,0.6,ingested from tushare news
evt_20260629_rss_9d2595b5cb,20260629,news,瑞银上调台积电目标估值 看好未来三年产能扩张与提价预期,cn_cls_telegraph,,【瑞银上调台积电目标估值 看好未来三年产能扩张与提价预期】财联社6月29日电，瑞银于周一上调全球晶圆代工龙头台积电的目标股价，由3000新台币提升至3400新台币，维持“买入”投资评级。同时券商上调台积电2026年整体销售增长预期，判断公司业绩增长势头具备中长期延续性，并预判企业有望在2027年初启动产品提价，进一步增厚盈利水平。瑞银预测，台积电将在2026年至2028年持续提升资本支出规模、落地多轮产能扩建计划，有效缓解行业芯片供给紧缺、客户供应链单一化的行业痛点。当前CPU、AI加速器及边缘智能应用市场需求持续升温，成为驱动企业扩产的核心动力。,verified,0.40,sentiment_fast_promote:rss_cn_cls_telegraph_ce6f05a84a21; cross_validated_by=2_sources; sa_tier=2; aggregated_conf=0.4; date_source=source_date; owner=03-Events-Signals; not a trading signal
evt_20260629_rss_c6ceb5798f,20260629,news,世界能源理事会秘书长：比转型速度更严峻的挑战，是地缘政治的碎片化,cn_wallstreetcn_live,https://wallstreetcn.com/livenews/3126208,<p>“能源领域的领导者如今面临的挑战已不仅是能源转型速度本身，更在于一个日益碎片化的新环境。”世界能源理事会秘书长兼首席执行官安吉拉·威尔金森（Angela Wilkinson）近日接受采访时表示，当前全球能源体系面临被割裂的风险。技术本身已不再是主要瓶颈，真正的挑战在于电网、储能和系统集成等基础设施，以及信任、专业技能和制度建设。</p><p>安吉拉认为，发展可再生能源系统的理由，已不再局限于应对气候变化，越来越与国家安全和竞争力密切相关。能源系统的发展逻辑也正在发生变化：过去更强调效率优化，如今更注重系统韧性。在此过程中，信任正逐渐成为新的关键基础设施。“在地缘政治不确定性加剧的时代，能源系统韧性不仅取决于成本优势，更依赖信任、协同和共同创造价值的能力。”</p><p>她总结说，一个新的能源未来正在逐渐清晰：电气化进程加速推进、人工智能的发展推动清洁电力需求快速增长、气候变化影响以新的方式考验全球能源体系的各个环节、地缘政治碎片化则带来了新的不确定性。（澎湃）</p>,verified,0.40,sentiment_fast_promote:rss_cn_wallstreetcn_live_8ab4ea1889c9; cross_validated_by=2_sources; sa_tier=2; aggregated_conf=0.4; date_source=source_date; owner=03-Events-Signals; not a trading signal
evt_20260629_rss_60bd398fb3,20260629,news,瑞银上调台积电目标估值 看好未来三年产能扩张与提价预期,cn_gelonghui_live,https://www.gelonghui.com/live/2527649,格隆汇6月29日｜瑞银于周一上调全球晶圆代工龙头台积电的目标股价，由3000新台币提升至3400新台币，维持“买入”投资评级。同时券商上调台积电2026年整体销售增长预期，判断公司业绩增长势头具备中长期延续性，并预判企业有望在2027年初启动产品提价，进一步增厚盈利水平。瑞银预测，台积电将在2026年至2028年持续提升资本支出规模、落地多轮产能扩建计划，有效缓解行业芯片供给紧缺、客户供应链单一化的行业痛点。当前CPU、AI加速器及边缘智能应用市场需求持续升温，成为驱动企业扩产的核心动力。,verified,0.40,sentiment_fast_promote:rss_cn_gelonghui_live_257732c25c03; cross_validated_by=2_sources; sa_tier=2; aggregated_conf=0.4; date_source=source_date; owner=03-Events-Signals; not a trading signal
evt_20260629_rss_31bf0eb715,20260629,news,世界能源理事会秘书长：比转型速度更严峻的挑战，是地缘政治的碎片化,cn_gelonghui_live,https://www.gelonghui.com/live/2527641,格隆汇6月29日｜据澎湃，全球能源转型正步入“无人区”：可再生能源装机规模超越传统化石能源，但系统成本和风险同步攀升；人工智能数据中心异军突起，成为电力系统的新变量；地缘冲突持续动荡，传统能源战略通道的安全逻辑面临重估。“能源领域的领导者如今面临的挑战已不仅是能源转型速度本身，更在于一个日益碎片化的新环境。”世界能源理事会秘书长兼首席执行官安吉拉·威尔金森（Angela Wilkinson）近日接受澎湃新闻采访时表示，当前全球能源体系面临被割裂的风险。技术本身已不再是主要瓶颈，真正的挑战在于电网、储能和系统集成等基础设施，以及信任、专业技能和制度建设。,verified,0.40,sentiment_fast_promote:rss_cn_gelonghui_live_37faec37bcd8; cross_validated_by=2_sources; sa_tier=2; aggregated_conf=0.4; date_source=source_date; owner=03-Events-Signals; not a trading signal
evt_20260629_rss_9f09e52196,20260629,news,高澜股份：目前产能利用率处于正常区间 现有产能可充分满足当前订单及市场需求,cn_gelonghui_live,https://www.gelonghui.com/live/2527586,格隆汇6月29日｜高澜股份在互动平台表示，公司将持续深耕电力、算力液冷产品研发与市场开拓，但相关项目落地、订单获取存在不确定性，敬请留意投资风险。公司目前产能利用率处于正常区间，现有产能可充分满足当前订单及市场需求。,verified,0.40,sentiment_fast_promote:rss_cn_gelonghui_live_8bc79457c211; cross_validated_by=2_sources; sa_tier=2; aggregated_conf=0.4; date_source=source_date; owner=03-Events-Signals; not a trading signal
evt_20260629_rss_9db7f10294,20260629,news,高澜股份：目前产能利用率处于正常区间 现有产能可充分满足当前订单及市场需求,cn_gelonghui_live,https://www.gelonghui.com/live/2527595,格隆汇6月29日｜高澜股份6月29日在互动平台表示，公司将持续深耕电力、算力液冷产品研发与市场开拓，但相关项目落地、订单获取存在不确定性，敬请留意投资风险。公司目前产能利用率处于正常区间，现有产能可充分满足当前订单及市场需求。,verified,0.40,sentiment_fast_promote:rss_cn_gelonghui_live_0f7883d6ba5e; cross_validated_by=2_sources; sa_tier=2; aggregated_conf=0.4; date_source=source_date; owner=03-Events-Signals; not a trading signal
evt_20260629_rss_6f8ddc178c,20260629,news,粤桂股份：云硫新材10万吨/年精制湿法磷酸项目顺利进入试生产,cn_gelonghui_live,https://www.gelonghui.com/live/2527611,格隆汇6月29日｜据粤桂股份消息，6月26日，粤桂股份下属云硫矿业投资建设的云硫新材10万吨/年精制湿法磷酸项目正式进入试生产阶段。该项目是广东省、云浮市两级重点项目，也是云浮硫铁矿建矿以来投资规模最大的实体产业项目。,verified,0.40,sentiment_fast_promote:rss_cn_gelonghui_live_02f39650b70d; cross_validated_by=2_sources; sa_tier=2; aggregated_conf=0.4; date_source=source_date; owner=03-Events-Signals; not a trading signal
evt_20260629_rss_59d7a09ee1,20260629,news,纳斯达克中国金龙指数涨超2%,cn_gelonghui_live,https://www.gelonghui.com/live/2527632,格隆汇6月29日｜纳斯达克中国金龙指数涨超2%，成分股百度、名创优品涨超5%，网易涨超4%，哔哩哔哩涨超3%。,verified,0.40,sentiment_fast_promote:rss_cn_gelonghui_live_626afc21535d; cross_validated_by=2_sources; sa_tier=2; aggregated_conf=0.4; date_source=source_date; owner=03-Events-Signals; not a trading signal
evt_20260629_rss_05bcf02b69,20260629,news,纳斯达克中国金龙指数涨超2%,cn_10jqka_rtnews,https://news.10jqka.com.cn/20260629/c677813485.shtml,纳斯达克中国金龙指数涨超2%，百度、名创优品涨超5%，网易涨超4%，哔哩哔哩涨超3%。,verified,0.40,sentiment_fast_promote:rss_cn_10jqka_rtnews_c472f073beaf; cross_validated_by=2_sources; sa_tier=2; aggregated_conf=0.4; date_source=source_date; owner=03-Events-Signals; not a trading signal
evt_20260629_rss_2dcf1f0d0f,20260629,news,粤桂股份：云硫新材10万吨/年精制湿法磷酸项目顺利进入试生产,cn_10jqka_rtnews,https://news.10jqka.com.cn/20260629/c677813230.shtml,粤桂股份消息，6月26日，粤桂股份下属云硫矿业投资建设的云硫新材10万吨/年精制湿法磷酸项目正式进入试生产阶段。该项目是广东省、云浮市两级重点项目，也是云浮硫铁矿建矿以来投资规模最大的实体产业项目。（人民财讯）,verified,0.40,sentiment_fast_promote:rss_cn_10jqka_rtnews_8b92f6c20e3a; cross_validated_by=2_sources; sa_tier=2; aggregated_conf=0.4; date_source=source_date; owner=03-Events-Signals; not a trading signal
